"","statement.ID","Date","document.ID","document.title","Text","Speaker","Party","Renewables","Solar","Water","Wind","Geo","Bio","Efficiency","Nuclear","Environmental Protection","Security of Electricity Supply","Avoidance of Dependencies","Costs of Electricity","Cheaper RE Technology","Competitiveness of Industry","Value Chain","Innovation","Employment","Export","Energy Democracy","Climate Change Mitigation","Pollution Reduction","Mitigation of Nuclear Risk","Substitution of Limited Resources","Sector Coupling","Grid Extension","Energy Storage","Increase of Actor Variety","Costs for Consumers","Costs for Households","Costs for Industry","Employment in RE Sector","Employment not related to RE Sector","Employment in Solar Industry"
"888",1999,2017-06-29,15,"Gesetz zur Förderung von Mieterstrom und zur änderung weiterer Vorschriften des Erneuerbare-Energien-Gesetzes (GESTA E061) - 2-Beratung","Endlich  bekommen  die  Menschen  in  Mietshäusern  einen direkten Vorteil durch die erneuerbaren Energien .","Josef Göppel","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"889",2004,2017-06-29,15,"Gesetz zur Förderung von Mieterstrom und zur änderung weiterer Vorschriften des Erneuerbare-Energien-Gesetzes (GESTA E061) - 2-Beratung","gern  über  das  Mieterstromgesetz  reden, weil ich finde: Das ist ein Grund, zu feiern.","Johann Saathoff","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"890",2005,2017-06-29,15,"Gesetz zur Förderung von Mieterstrom und zur änderung weiterer Vorschriften des Erneuerbare-Energien-Gesetzes (GESTA E061) - 2-Beratung","Mieterstrom ist ein Gewinn für die Mieterinnen und","Johann Saathoff","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"891",1779,2018-11-09,12,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes, des Kraft-W√§rme-Kopplungsgesetzes, des Energiewirtschaftsgesetzes und weiterer energierechtlicher Vorschriften  (GESTA E011) - 1-Beratung","Dafür  müssten  wir  zunehmend  Solaranlagen in die Städte und auf die Mietshäuser bekommen.","Lorenz Gösta Beutin","Die Linke","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"892",1810,2018-11-09,12,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes, des Kraft-W√§rme-Kopplungsgesetzes, des Energiewirtschaftsgesetzes und weiterer energierechtlicher Vorschriften  (GESTA E011) - 1-Beratung","Mieterstrommarkts","Timon Gremmels","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"893",1830,2018-11-30,13,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes, des Kraft-W√§rme-Kopplungsgesetzes, des Energiewirtschaftsgesetzes und weiterer energierechtlicher Vorschriften  (GESTA E011) - 2-Beratung","Wir werden im Mieterstrombereich weniger stark kürzen, weil wir glauben, dass  der  Mieterstrom  eine  ganz  wichtige  Komponente  sein  wird,  die  Energiewende  auch  in  die  Städte  zu  holen.","Thomas Bareiss","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"894",1832,2018-11-30,13,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes, des Kraft-W√§rme-Kopplungsgesetzes, des Energiewirtschaftsgesetzes und weiterer energierechtlicher Vorschriften  (GESTA E011) - 2-Beratung","Mieterstrom  auch  die  nächsten Jahre zu einer Erfolgsgeschichte werden kann","Thomas Bareiss","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"895",1700,2010-03-25,7,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes - 1-Beratung","Wir hoffen aber auch, dadurch, dass wir den Eigenverbrauch so viel besserstellen als die Einspeisung ins","Maria Flachsbarth","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"896",1638,2010-03-25,7,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes - 1-Beratung","n dem die Solarenergie nicht
eingespeist, sondern vom Haushalt selber genutzt wird.","Norbert Röttgen","CDUCSU","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"897",1770,2018-11-09,12,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes, des Kraft-W√§rme-Kopplungsgesetzes, des Energiewirtschaftsgesetzes und weiterer energierechtlicher Vorschriften  (GESTA E011) - 1-Beratung","Eigenverbrauch  und  Direktversorgung  das  wollen  wir  ja,  wir  wollen  die  Menschen  mitnehmen","Martin Neumann","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"898",215,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz ‚Äì EEG) sowie zur änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","nämlich erstens der negative politische
Entscheid zur langfristigen Zumutbarkeit des Kernenergierisikos,","Werner Müller","SPD","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"899",216,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz ‚Äì EEG) sowie zur änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","unsere Energieversorgung muss risiko- und fehlerarm","Michaele Hustedt","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"900",1425,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz ‚Äì EEG) sowie zur änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Das Risiko ist zukünftigen Generationen und auch den
heute lebenden Menschen nicht zuzumuten.","Michaele Hustedt","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"901",1432,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz ‚Äì EEG) sowie zur änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Erstere
kaufen billig Atomstrom ein, dessen Umweltkosten,
Risiken und Forschungssubventionen die
ganze Gesellschaft zu tragen hat.","Eva Bulling-Schröter","Die Linke","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"902",217,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz ‚Äì EEG) sowie zur änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Einstieg in eine neue Energiepolitik mit dem Ausstieg aus
ineffizienten und darüber hinaus extrem risikobehafteten
Technologien wie der Atomenergie verbindet.","Jürgen Trittin","Die Grünen","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"903",178,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz ‚Äì EEG) sowie zur änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","obwohl wir inzwischen alle wissen, dass die Kernenergie
eine sehr risikoreiche Technologie ist.","Ulrike Mehl","SPD","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"904",181,1999-12-16,1,"Gesetz für den Vorrang Erneuerbarer Energien (Erneuerbare-Energien-Gesetz ‚Äì EEG) sowie zur änderung des Energiewirtschaftsgesetzes und des Mineralölsteuergesetzes (G-SIG: 14019287) - 1 Beratung","Wir wollen eine nachhaltige Energieversorgung. Dies
schliesst Kernenergie definitiv aus. Nachhaltigkeit heisst
nämlich, dass wir den kommenden Generationen keine
radioaktiven Altlasten hinterlassen dürfen, deren Risikopotential
nicht abschätzbar ist.","Ulrike Mehl","SPD","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"905",496,2003-11-13,3,"Zweites Gesetz zur änderung des Erneuerbare-Energien-Gesetzes (EEG) (G-SIG: 15019300) - 1-Beratung","Sicherheitsgründen","Michael Müller","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"906",517,2003-11-13,3,"Zweites Gesetz zur änderung des Erneuerbare-Energien-Gesetzes (EEG) (G-SIG: 15019300) - 1-Beratung","für eine sichere
und zukunftsfähige Energiestruktur fre","Jürgen Trittin","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"907",635,2003-11-27,4,"Zweites Gesetz zur änderung des Erneuerbare-Energien-Gesetzes (EEG) (G-SIG: 15019300) - 2-Beratung","Der sicherheitspolitische Aspekt taucht nicht auf.","Marco Bülow","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"908",662,2006-09-07,5,"Erstes Gesetz zur änderung des Erneuerbare-Energien-Gesetzes (G-SIG: 16019233) - 1-Beratung","Risikotechnologien","Eva Bulling-Schröter","Die Linke","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"909",666,2006-09-07,5,"Erstes Gesetz zur änderung des Erneuerbare-Energien-Gesetzes (G-SIG: 16019233) - 1-Beratung","Wir reden hier vom Betreiber einer Risikotechnologie","Sylvia Kotting-Uhl","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"910",667,2006-09-07,5,"Erstes Gesetz zur änderung des Erneuerbare-Energien-Gesetzes (G-SIG: 16019233) - 1-Beratung","Der jüngste Zwischenfall in Schweden, in Forsmark,
macht doch deutlich, dass wir verstärkt Energie einsparen und in die Gewinnung alternativer Energien investieren müssen.","Petra Hinz","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"911",660,2006-09-07,5,"Erstes Gesetz zur änderung des Erneuerbare-Energien-Gesetzes (G-SIG: 16019233) - 1-Beratung","schnellen Netzausbau","Katherina Reiche","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"912",658,2006-09-07,5,"Erstes Gesetz zur änderung des Erneuerbare-Energien-Gesetzes (G-SIG: 16019233) - 1-Beratung","Die Netzkapazitäten stosse","Katherina Reiche","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"913",841,2010-03-25,7,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes - 1-Beratung","neben dem Netzausbau wird die grosse Herausforderung im Bereich der erneuerbaren Energien sein,","Thomas Bareiss","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"914",1729,2010-05-06,8,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","die Netze verbessert wird","Christian Ruck","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"915",914,2010-05-06,8,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","Er hat gesagt, dass wir den Ausbau der Stromnetze brauchen.","Matthias Miersch","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"916",977,2010-05-06,8,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","Die deutschen Solarhersteller produzieren. Das Gebot der Stunde heisst doch, dass wir diese Entwicklung massvoll begleiten müssen. Wir haben Sie auch aufgefordert,
unverzüglich einen Vorschlag für eine bessere Integration des Stroms aus erneuerbaren Energien vorzulegen. Ausserdem haben wir vorgeschlagen, dass
die Vergütung massvoll an den Markt angepasst wird.","Waltraud Wolff","SPD","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"917",1135,2010-05-06,8,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","Netze","Maria Flachsbarth","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"918",2017,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","daher kein Weg daran vorbei, die Stromnetze  zu modernisieren und auszubauen.","Angela Merkel","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"919",2018,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","eine Protestaktion nach der
anderen gegen den Netzausbau zu starten, ohne den der Umstieg in die erneuerbaren Energien aber
schlichtweg nicht funktionieren wird.","Angela Merkel","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"920",2020,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","beschleunigten Netzausbau.","Angela Merkel","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"921",2024,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","für den Ausbau der Netze","Angela Merkel","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"922",2056,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","denn das einzig Limitierende beim Ausbau des Bereichs
der erneuerbaren Energien ist der Ausbau unserer Netze.","Philipp Rösler","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"923",2058,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Wir haben das ehrgeizige Ziel, die Planung und den
Bau von Netzen deutlich zu beschleunigen.","Philipp Rösler","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"924",2079,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","den Netzausbau nicht nur theoretisch, sondern auch praktisch zu befördern. Wir müssen die gesetzlichen Grundlagen dafür schaffen, dass er
zügig erfolgen kann, und zwar nicht nur in Bezug auf die
überregionalen Netze, sondern auch in Bezug auf die
Verteilernetze. Damit die Netzintegration der erneuerbaren Energien funktioniert, müssen wir dafür sorgen, dass
die entsprechenden Speicherkapazitäten vorhanden sind.","Gerda Hasselfeldt","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"925",2100,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","ümmern uns nicht nur um den Ausstieg, wir
kümmern uns auch um den Einstieg, denn der Einstieg
ist eine Chance für unser Land, eine Chance für Innovation, für neue Technologien und für die Modernisierung
unserer Wirtschaft. Dieser Einstieg wird in erheblichem
Masse anlagesuchendes Kapital ziehen. Das ist ein neues Konjunkturprogramm, und zwar
ein marktwirtschaftliches. Aber es ist auch eine Herausforderung an uns alle. Das funktioniert nicht von alleine.
Das bedeutet, dass auch der ländliche Raum Funktionen für die Energieversorgung übernehmen muss, die
bisher zu grossen Teilen die Städte übernommen haben.
Nicht überall wird es so bleiben, und nicht alles wird so
bleiben, wie es war. Das müssen die Menschen wissen,
wenn wir aus der Kernkraft aussteigen. Wir werden
Netze brauchen, und wir werden Masten brauchen. Die
wird man in der Landschaft sehen, ebenso Windräder,
die Schlagschatten werfen, Solarkraftwerke, die dem einen oder anderen nicht gefallen werden, und grosse Biogasanlagen, die gegebenenfalls zu mehr Verkehr in den
Dörfern führen. All das ist unvermeidbar. Wir sind bereit, das zu tragen. Wir sind gespannt, ob auch die Grü-
nen bereit sind, Verantwortung für den Umstieg bei der
Energieversorgung zu tragen.","Michael Kauch","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"926",2104,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","
Das haben Sie gemacht, ohne dass Sie die Netze entsprechend","Michael Kauch","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"927",2120,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Der Ausbau der Stromleitungsnetze wird nötig sein.","Michael Fuchs","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"928",2123,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Der Netzausbau ist dringend notwendig. Denn der Strom nützt uns gar
nichts, wenn er nicht dahin transportiert werden kann,
wo er gebraucht wird.","Michael Fuchs","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"929",2124,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","dass es um einen Netzausbau von Kilometern geht.","Michael Fuchs","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"930",2146,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","beim Netzausbau neue Technologien blockiert","Rolf Hempelmann","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"931",2150,2011-06-09,16,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 1-Beratung","Ausstieg aus der Kernenergie, und wir beschäftigen uns auch mit Netzausbau","Norbert Barthle","CDUCSU","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"932",2173,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","schneller vorankommen, wenn es darum geht, die
notwendigen Netze auszubauen.","Philipp Rösler","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"933",2185,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","wir müssen den Schwerpunkt auf dezentrale, kleine
Anlagen setzen. Wir müssen den Schwerpunkt ausserdem
auf einen Netzausbau setzen, der nicht neue Konflikte
produziert.","Renate Künast","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"934",2200,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","und Netzintegration","Michael Kauch","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"935",2225,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Ich habe von Ihrer Seite kein
Wort zum Netzausbaubeschleunigungsgesetz gehört","Hermann Otto Solms","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"936",2226,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Wir sind ganz klar für den Netzausbau. Wir wissen, dass er für die Systemintegration der
erneuerbaren Energien unabdingbar ist.","Hubertus Heil","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"937",2227,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","dass der Netzausbau beschleunigt werden muss.","Hermann Otto Solms","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"938",2234,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Infra- und Speicherstruktur","Peter Götz","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"939",2237,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","Die Widerstände zum Netzausbau, die wir überall
spüren, sind genau der Grund dafür, dass Sie sich geweigert haben, darüber nachzudenken, wie man Netze
schneller ausbauen kann.","Patrick Döring","FDP","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"940",2240,2011-06-30,17,"Gesetz zur Neuregelung des Rechtsrahmens für die Förderung der Stromerzeugung aus erneuerbaren Energien (GESTA N026) - 2-Beratung","über den Netzausbau zu reden,
deshalb würde unserem Konzept etwas fehlen. Ist Ihnen
bewusst, dass wir schon vor Ihrer Partei ein Konzept
nicht gegen, sondern für den Netzausbau vorgelegt haben?","Ingrid Nestle","Die Grünen","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"941",1033,2014-12-04,9,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","Netzausbau","Thomas Bareiss","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"942",1040,2014-12-04,9,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","Netzausbau","Thomas Bareiss","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"943",1075,2014-12-04,9,"Gesetz zur änderung des Erneuerbare-Energien-Gesetzes - 2-Beratung","übertragungs- und Verteilnetze","Andreas Lenz","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"944",2265,2015-04-24,18,"Zweites Gesetz zur änderung des Erneuerbare-Energien-Gesetzes (GESTA E015) - 1-Beratung","Mehrere Anlagen werden zum Beispiel in einem Windpark an einem Netzverknüpfungspunkt angeschlossen.","Johann Saathoff","SPD","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"945",2268,2015-04-24,18,"Zweites Gesetz zur änderung des Erneuerbare-Energien-Gesetzes (GESTA E015) - 1-Beratung","Dann sollen die Stromnetze ausgebaut werden,","Johann Saathoff","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"946",2300,2015-05-21,19,"Zweites Gesetz zur änderung des Erneuerbare-Energien-Gesetzes (GESTA E015) - 2-Beratung","Nun sind wir nicht mehr auf der Ebene, dass wir die Erforderlichkeit der Leitung anzweifeln, sondern nur noch
die Art und Weise, wie wir das","Johann Saathoff","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"947",1151,2016-06-24,10,"Gesetz zur Einführung von Ausschreibungen für Strom aus erneuerbaren Energien und zu weiteren änderungen des Rechts der erneuerbaren Energien - 1-Beratung","Ausbau der Netze","Hubertus Heil","SPD","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"948",1169,2016-06-24,10,"Gesetz zur Einführung von Ausschreibungen für Strom aus erneuerbaren Energien und zu weiteren änderungen des Rechts der erneuerbaren Energien - 1-Beratung","Netzausbau","Michael Fuchs","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"949",1170,2016-06-24,10,"Gesetz zur Einführung von Ausschreibungen für Strom aus erneuerbaren Energien und zu weiteren änderungen des Rechts der erneuerbaren Energien - 1-Beratung","wenn wir parallel dazu in vernünftige Netze investieren","Michael Fuchs","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"950",1171,2016-06-24,10,"Gesetz zur Einführung von Ausschreibungen für Strom aus erneuerbaren Energien und zu weiteren änderungen des Rechts der erneuerbaren Energien - 1-Beratung","Synchronisation von Netzausbau","Michael Fuchs","CDUCSU","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
